stargate_id,solar_system_id,destination_stargate_id,destination_system_id,type_id,planet_id,lagrange_point,x,y,z
50000283,30015299,50000284,30015306,79881,40163363,5,-1085712651422.88,72055492318.0673,-484811063728.642
50000284,30015306,50000283,30015299,79787,40163453,5,-753838156538.143,335270209032.783,-1283530114072.46
50000285,30015349,50000286,30015396,79787,40163933,2,365258840572.94,53341423392.0431,115326094137.691
50000286,30015396,50000285,30015349,79787,40164442,2,-127498496181.964,-9380594871.54573,470530323288.894
50000287,30015398,50000288,30015400,79787,40164494,5,-1167528237271.01,-32179550517.7791,841268328585.241
50000288,30015400,50000287,30015398,79881,40164502,4,-40173386393.9581,-4171340907.51725,7846508376.53717
50000289,30015398,50000290,30015409,79787,40164494,3,1312845120317.42,-29567786579.6328,589451902221.724
50000290,30015409,50000289,30015398,79881,40164574,5,17901329776.1215,4946167983.36626,-58246809548.6723
50000291,30015412,50000292,30015420,79881,40164608,3,874443545300.263,-332299517680.11,3452660322699.57
50000292,30015420,50000291,30015412,79787,40164675,5,684609831546.688,52381298000.1811,-772972536916.534
50000293,30001168,50000294,30001176,79881,40012400,3,-3169199835167.86,-2003929285409.45,-2806002102965.94
50000294,30001176,50000293,30001168,79787,40012476,2,-144851978058.406,18859180687.6055,45110012664.2159
50000295,30001172,50000296,30001192,79787,40012441,4,-2878886405826.02,995225839032.667,3494683871828.87
50000296,30001192,50000295,30001172,79787,40012656,3,-849802521806.891,-6312945863.39694,-22711335030.8438
50000297,30001171,50000298,30001172,79881,40012425,2,-75226141747.0238,13613274249.301,-145234021334.427
50000298,30001172,50000297,30001171,79881,40012441,3,-1487451372724.31,285388710035.067,-4381474463044.84
50000299,30001180,50000300,30001181,79881,40012516,4,107287848894.119,-63146598603.6209,418156664056.104
50000300,30001181,50000299,30001180,79787,40012544,2,-1824481977936.79,-154617331786.805,-296678159704.808
50000301,30001189,50000302,30001192,79881,40012607,4,15594998283.7584,-22133556615.1293,-332431749428.966
50000302,30001192,50000301,30001189,79881,40012656,4,405351781538.303,-12372741704.8096,747165866832.886
50000303,30001175,50000304,30001178,79787,40012472,2,-116839811026.377,2890920312.30687,666947714986.398
50000304,30001178,50000303,30001175,79787,40012507,2,-208436502752.105,-15254450839.4043,-47435098087.6694
50000305,30001173,50000306,30001178,79881,40012450,4,-203982478890.318,-42845781943.7729,126926433229.561
50000306,30001178,50000305,30001173,79881,40012507,5,-145142613947.128,26594972287.4591,151494229607.316
50000307,30001176,50000308,30001177,79881,40012476,3,144461137866.446,-18808294770.1403,-44988296645.9375
50000308,30001177,50000307,30001176,79787,40012499,4,-1567116694883.68,-185978622035.749,1789464256500.85
50000309,30001178,50000310,30001180,79881,40012507,3,205685420338.106,15053112537.8814,46809018382.6644
50000310,30001180,50000309,30001178,79881,40012516,3,-417700015411.701,58523318400.7448,-111601476058.756
50000311,30001186,50000312,30001187,79787,40012599,3,-288261056580.424,164535350148.372,-2104481745793.09
50000312,30001187,50000311,30001186,79881,40012603,3,-30743975260.802,1986391938.53693,-52834781394.5051
50000313,30001168,50000314,30001169,79881,40012400,4,-847043955948.739,385099899476.844,4589926206608.61
50000314,30001169,50000313,30001168,79881,40012412,5,-626958297228.123,69585063219.3906,146217877923.65
50000315,30001170,50000316,30001172,79787,40012416,3,-48982897181.4018,-27864867782.8771,-439886002117.857
50000316,30001172,50000315,30001170,79787,40012441,2,1489346099433.57,-285752240313.327,4387055618061.59
50000317,30001171,50000318,30001177,79881,40012425,5,-162123554686.028,22420940017.8642,-6474308739.03869
50000318,30001177,50000317,30001171,79881,40012499,3,-773181278086.399,318031308621.547,-2234652524775.33
50000319,30001171,50000320,30001189,79881,40012425,3,75074414471.4632,-13585816972.2782,144941091750.853
50000320,30001189,50000319,30001171,79881,40012607,5,-295180122827.558,35869855575.2808,151082808012.112
50000321,30001173,50000322,30001180,79787,40012450,3,-13963938448.5006,71445168136.1203,-232928161779.547
50000322,30001180,50000321,30001173,79881,40012516,5,310412166517.583,4623280202.87606,-306555187997.348
50000323,30001176,50000324,30001179,79881,40012476,5,-31813656191.3308,20287466350.0094,147726196491.241
50000324,30001179,50000323,30001176,79787,40012510,4,-2419964310316.41,-36625561220.5288,1444244942139.14
50000325,30001169,50000326,30001170,79787,40012412,4,187342916668.51,-23364441880.1103,-619399055327.578
50000326,30001170,50000325,30001169,79787,40012416,4,-350856435051.047,-53152192525.6954,265988865077.195
50000327,30001175,50000328,30001180,79881,40012472,4,-628876914699.872,87992008057.2667,232760253435.692
50000328,30001180,50000327,30001175,79787,40012516,2,472823469757.801,-66246582348.5952,126329411523.203
50000329,30001183,50000330,30001187,79787,40012560,3,-23610455006.4325,2355902119.24495,-4547766922.30743
50000330,30001187,50000329,30001183,79881,40012603,4,-29272018514.5252,-13729006879.349,51916425098.1085
50000331,30001168,50000332,30001177,79881,40012400,2,3188724692584.51,2016275125244.63,2823289365941.05
50000332,30001177,50000331,30001168,79787,40012499,2,903259007586.115,-371535954566.545,2610603850657.16
50000333,30001171,50000334,30001179,79787,40012425,4,87049140214.5649,-8835123045.58602,-138466783011.815
50000334,30001179,50000333,30001171,79787,40012510,3,-39572525464.8609,194745162471.905,-2811391200945.98
50000335,30001173,50000336,30001176,79881,40012450,2,13982445749.4936,-71539858988.28,233236876374.337
50000336,30001176,50000335,30001173,79787,40012476,4,-112647481675.115,-1479171579.86911,-102737899845.303
50000337,30001181,50000338,30001186,79881,40012544,3,1819807548354.46,154221193135.733,295918052900.286
50000338,30001186,50000337,30001181,79787,40012599,4,-1665939867561.0,156145314664.935,1318814897908.22
50000339,30001175,50000340,30001179,79881,40012472,3,116703001686.896,-2887535294.00751,-666166776746.651
50000340,30001179,50000339,30001175,79787,40012510,2,39978219941.4974,-196741674846.044,2840213366539.15
50000341,30023766,50000342,30023827,79787,40251615,2,-92816459111.551,6068509870.36689,207602738528.735
50000342,30023827,50000341,30023766,79881,40252215,2,-1590519555233.82,-100084820267.386,221033872693.552
50000343,30023804,50000344,30023808,79881,40251949,2,427721337808.373,-6744779629.94364,414352165374.487
50000344,30023808,50000343,30023804,79881,40251994,4,-7123638679272.58,-1978128585752.52,1666648736438.0
50000345,30023849,50000346,30023851,79787,40252472,2,132726990115.335,-26851178265.1348,-197334304173.459
50000346,30023851,50000345,30023849,79787,40252494,4,-1641469365331.23,-478891831166.123,-570739732866.474
50000347,30023723,50000348,30023734,79881,40251205,4,-427322463422.179,-25668842737.9768,-48625943247.1432
50000348,30023734,50000347,30023723,79881,40251306,5,-2680578733609.54,-450579662179.272,-189858324971.42
50000349,30023757,50000350,30023830,79881,40251512,2,-1465435743803.68,-150761096855.341,1413967611135.29
50000350,30023830,50000349,30023757,79881,40252235,3,-802589756709.464,-57340634944.4401,-1044482501100.14
50000351,30023741,50000352,30023746,79881,40251348,5,-15908401591.8887,519390930.007337,5547557266.82671
50000352,30023746,50000351,30023741,79787,40251390,3,-687820525832.732,-204373840529.202,-4714717117.64494
50000353,30023826,50000354,30023835,79787,40252211,2,444413335337.355,13810926595.9066,-429580814471.69
50000354,30023835,50000353,30023826,79787,40252294,4,-2412520529035.97,39639355109.6196,2158608205230.45
50000355,30023723,50000356,30023724,79787,40251205,2,-273561093160.078,-36025156685.9372,371816811448.777
50000356,30023724,50000355,30023723,79787,40251213,2,-1648965268003.84,-40011412268.0441,-744634211941.824
50000357,30023789,50000358,30023791,79787,40251818,4,344709502549.55,49762567385.161,804649034665.765
50000358,30023791,50000357,30023789,79787,40251839,3,-171536118156.102,418136399.082304,-20950777144.2437
50000359,30023835,50000360,30023851,79881,40252294,3,-662101329103.987,48872038080.2666,-3168698363535.78
50000360,30023851,50000359,30023835,79881,40252494,2,-1365821856390.79,-142897852250.827,1184299707048.64
50000361,30023741,50000362,30023825,79881,40251348,4,3133767946.89413,-2197703403.21138,-16415602272.9059
50000362,30023825,50000361,30023741,79881,40252209,4,-1084605620084.73,-82293651058.0063,-609332811317.313
50000363,30023744,50000364,30023750,79787,40251379,2,-562201038517.086,-97392258803.6405,-1003088958416.08
50000364,30023750,50000363,30023744,79787,40251443,4,-1247707357066.38,8083352710.60758,-170359494633.776
50000365,30023746,50000366,30023778,79881,40251390,4,356770492898.268,44634840933.2757,620975456341.842
50000366,30023778,50000365,30023746,79881,40251705,5,-856552201968.731,105867486639.449,-1062488829124.46
50000367,30023754,50000368,30023777,79881,40251487,3,-137113532732.066,102852687321.398,1308678540365.59
50000368,30023777,50000367,30023754,79881,40251692,4,-288211699695.346,-15435335223.6889,83417413816.2257
50000369,30023766,50000370,30023778,79787,40251615,4,-225807605992.301,7539369489.75201,23265632060.5874
50000370,30023778,50000369,30023766,79787,40251705,3,-480994501200.524,-339839437852.912,1235688293111.89
50000371,30023805,50000372,30023813,79787,40251959,5,1623337442019.96,-332421780854.203,638161853550.238
50000372,30023813,50000371,30023805,79881,40252065,3,-1099911649665.84,85071059846.087,720134056113.208
50000373,30023744,50000374,30023792,79881,40251379,5,-1067093245731.86,-114990827311.587,-8156185611.36139
50000374,30023792,50000373,30023744,79787,40251846,2,-130646676444.421,21736145924.4462,-40731087302.2111
50000375,30023805,50000376,30023807,79787,40251959,4,-1256276553439.52,658411816223.391,1068289447627.56
50000376,30023807,50000375,30023805,79881,40251975,5,-618694266564.199,-86667986797.9923,214533472026.081
50000377,30023741,50000378,30023745,79787,40251348,3,12774633644.9945,1678312473.20405,10868045006.0792
50000378,30023745,50000377,30023741,79881,40251387,4,-323384236157.102,49498818216.0661,109952257791.62
50000379,30023827,50000380,30023830,79787,40252215,3,1578348648631.26,99318955430.4529,-219342486623.068
50000380,30023830,50000379,30023827,79881,40252235,4,-504205768000.283,101042940786.217,1214062942654.83
50000381,30023777,50000382,30023828,79881,40251692,2,-78385625534.3445,-28638126554.8253,320798669685.938
50000382,30023828,50000381,30023777,79787,40252221,4,-6371275765.84854,-1036823629.10189,8468996087.79403
50000383,30023808,50000384,30023811,79787,40251994,5,4886966277572.78,1607796102104.31,5565023903020.96
50000384,30023811,50000383,30023808,79881,40252036,5,-652325818968.69,-76064129849.2583,-134119863783.166
50000385,30023802,50000386,30023844,79787,40251929,2,-160220941617.517,-24578195937.174,683091485371.946
50000386,30023844,50000385,30023802,79881,40252419,5,-13722290029.8631,2145244495.94113,-22347518709.9526
50000387,30023736,50000388,30023745,79881,40251328,4,93497215908.903,2263453275.52145,-24697977745.205
50000388,30023745,50000387,30023736,79787,40251387,2,-68789957641.2093,3618429433.07112,339048720922.914
50000389,30023800,50000390,30023802,79787,40251920,3,-11329461175.0608,-4193167973.46641,-68120992446.7149
50000390,30023802,50000389,30023800,79787,40251929,4,-648945651825.029,58911232716.283,200211906036.108
50000391,30023750,50000392,30023792,79881,40251443,2,-801941179440.739,-175452534282.195,1021496676843.17
50000392,30023792,50000391,30023750,79787,40251846,5,-98039978136.1248,-22819087899.0374,81734298454.2861
50000393,30023741,50000394,30023823,79881,40251348,2,-13120121593.0164,-1723702168.80084,-11161969565.6795
50000394,30023823,50000393,30023741,79881,40252192,3,-3479659486468.38,214046345287.53,2369666343544.14
50000395,30023844,50000396,30023853,79787,40252419,3,-12576557441.1465,-2711021194.46183,22952025555.8295
50000396,30023853,50000395,30023844,79881,40252521,3,-171811997010.178,28592978259.3454,32555657909.9481
50000397,30023825,50000398,30023835,79881,40252209,2,-1079902755148.82,105006418987.596,626340315318.169
50000398,30023835,50000397,30023825,79881,40252294,2,691671594883.828,-51054723859.1816,3310216358844.3
50000399,30023799,50000400,30023800,79787,40251916,4,-209825525212.772,38966513183.9323,85425772221.8815
50000400,30023800,50000399,30023799,79881,40251920,4,-53435296650.0055,1837256482.65957,43905609216.1256
50000401,30023746,50000402,30023766,79881,40251390,5,331050032934.464,159738999595.926,-616260739224.197
50000402,30023766,50000401,30023746,79881,40251615,3,92669800553.9647,-6058921065.61388,-207274707073.161
50000403,30023825,50000404,30023830,79881,40252209,3,1074698753072.1,-104500397848.307,-623322009932.694
50000404,30023830,50000403,30023825,79881,40252235,2,813421483780.143,58114502418.5579,1058578805329.59
50000405,30023799,50000406,30023804,79787,40251916,5,184021491380.955,11988288758.3215,137240935521.477
50000406,30023804,50000405,30023799,79787,40251949,3,-425990741977.288,6717489694.93835,-412675662318.379
50000407,30023849,50000408,30023853,79787,40252472,4,228654595447.677,2742049473.78529,14475226110.0499
50000408,30023853,50000407,30023849,79881,40252521,5,51885544736.1982,-54668751536.4826,-160362119707.819
50000409,30023828,50000410,30023830,79881,40252221,5,10559713022.5601,433205327.106965,1302630754.72872
50000410,30023830,50000409,30023828,79787,40252235,5,1306795524709.75,-43702305841.7774,-169580441554.692
50000411,30023823,50000412,30023827,79787,40252192,2,3516030767745.46,-216283673353.985,-2394435376677.71
50000412,30023827,50000411,30023823,79787,40252215,4,-985666929507.18,59999776781.6518,-1254599764404.55
50000413,30023718,50000414,30023806,79787,40251165,3,-9880914585.74598,-120737352.892277,-8698332522.777
50000414,30023806,50000413,30023718,79787,40251962,3,-367486430714.567,747594637.758144,-3726889336.54583
50000415,30023813,50000416,30023823,79787,40252065,5,-57968481758.7189,133422861471.063,-1309379156786.71
50000416,30023823,50000415,30023813,79787,40252192,5,-233673799160.792,678904628247.993,-4153751270930.34
50000417,30023826,50000418,30023851,79881,40252211,3,-440438995066.953,-13687416976.8714,425739119827.107
50000418,30023851,50000417,30023826,79881,40252494,5,283760744307.011,336842818684.014,1748004479811.88
50000419,30016070,50000420,30016071,79881,40172310,2,-488191533106.232,-24000326488.4566,272236268010.128
50000420,30016071,50000419,30016070,79787,40172314,3,-39669095926.7715,-3214317968.0585,-55955378586.8737
50000421,30016095,50000422,30016100,79881,40172598,5,-77438973455.3515,13186105737.0561,-16294291747.8725
50000422,30016100,50000421,30016095,79881,40172641,4,-1272222586167.5,19117333805.0013,476496427615.701
50000423,30016098,50000424,30016101,79881,40172628,4,782348244945.5,-219656785292.243,-575889361919.345
50000424,30016101,50000423,30016098,79787,40172656,4,-2817677939604.29,-46716190910.5876,2385416688250.78
50000425,30016105,50000426,30016145,79787,40172719,5,-1653090582619.51,-545714273176.77,1247461278616.27
50000426,30016145,50000425,30016105,79881,40173129,4,-187176287190.803,-1399172608.91797,81091092064.0236
