solar_system_id,security,security_class,frost_line,luminosity,center_x,center_y,center_z,min_x,min_y,min_z,max_x,max_y,max_z,habitable_zone_inner,habitable_zone_outer,remnant_dust_mass,remnant_gas_mass,potential,system_radius
30000076,0.0,D1,147794345984.0,5.12518111567821e+25,-5.79754384750262e+18,-1.10635212713104e+18,1.4283128030198e+18,-5.79755654191121e+18,-1.10635212713104e+18,1.42830010861121e+18,-5.79753115309403e+18,-1.10635212713104e+18,1.4283254974284e+18,52179759104.0,75172757504.0,3.66015937867258e+25,1.90997517303691e+28,0.941504180431366,12694408134656.0
30000077,0.0,D1,390829572096.0,3.58400351762065e+26,-5.58319934046515e+18,-7.73650502712444e+17,1.21272958487706e+18,-5.58321285682015e+18,-7.73650502712444e+17,1.21271606852207e+18,-5.58318582411016e+18,-7.73650502712444e+17,1.21274310123205e+18,138000744448.0,198810746880.0,2.7547548564241e+26,5.89753116002494e+28,0.964442551136017,13516355403776.0
30000078,0.0,D1,119967113216.0,3.37689832479002e+25,-4.79620801725198e+18,4.30875168873735e+17,2.33539023718236e+18,-4.79621573014013e+18,4.30875168873735e+17,2.33538252429421e+18,-4.79620030436383e+18,4.30875168873735e+17,2.3353979500705e+18,42353197056.0,61016121344.0,1.42181162251878e+25,9.68234532857879e+27,0.901349246501923,7712888324096.0
30000079,0.0,D1,1651379273728.0,6.39863303732012e+27,-4.92563692339566e+18,9.27049146653192e+17,2.45333791335489e+18,-4.9256468650249e+18,9.27049146653192e+17,2.45332797172565e+18,-4.92562698176641e+18,9.27049146653192e+17,2.45334785498413e+18,583103545344.0,840047984640.0,1.8822248301917e+25,2.2092385910913e+27,0.877787888050079,9941628747776.0
30000080,0.0,D1,128174661632.0,3.85476514995258e+25,-5.3832480862943e+18,4.74291082175181e+17,2.06503386656546e+18,-5.38325460009367e+18,4.74291082175181e+17,2.06502735276609e+18,-5.38324157249494e+18,4.74291082175181e+17,2.06504038036482e+18,45247942656.0,65186439168.0,8.12918773239023e+25,2.32394785395404e+28,0.918131411075592,6513799200768.0
30000081,0.0,D1,163745775616.0,6.29120442026341e+25,-5.06118502415558e+18,4.62960941896443e+17,2.35716429178707e+18,-5.06119288763932e+18,4.62960941896443e+17,2.35715642830332e+18,-5.06117716067183e+18,4.62960941896443e+17,2.35717215527081e+18,57812238336.0,83287187456.0,7.79032104375619e+25,1.92929744385655e+28,0.903569042682648,7863483760640.0
30000082,0.0,D1,135244570624.0,4.29173877168394e+25,-5.33561513338213e+18,4.56156646395744e+17,2.04593020404341e+18,-5.33563075264493e+18,4.56156646395744e+17,2.0459145847806e+18,-5.33559951411933e+18,4.56156646395744e+17,2.04594582330621e+18,47748669440.0,68789108736.0,1.73723215355869e+25,9.84572799326568e+27,0.919944882392883,15619263037440.0
30000083,0.0,D1,327506657280.0,2.51671364367837e+26,-4.69785094078134e+18,7.7083681480133e+17,2.85853920807997e+18,-4.69786209426805e+18,7.7083681480133e+17,2.85852805459325e+18,-4.69783978729462e+18,7.7083681480133e+17,2.85855036156668e+18,115634946048.0,166589464576.0,3.46081648351444e+25,1.19822493716445e+28,0.861880242824554,11153486905344.0
30000084,0.0,D1,46438772736.0,5.06005257988297e+24,-5.10325356235077e+18,5.0332006930177e+17,2.27179178035892e+18,-5.1032644669731e+18,5.0332006930177e+17,2.27178087573659e+18,-5.10324265772844e+18,5.0332006930177e+17,2.27180268498126e+18,16391713792.0,23614717952.0,5.59612072727249e+24,1.54621447045884e+28,0.906520545482635,10904622071808.0
30000085,0.0,D1,113960960000.0,3.04723379443715e+25,-4.730651714875e+18,1.03693911483593e+18,2.52520411436848e+18,-4.73066053424928e+18,1.03693911483593e+18,2.5251952949942e+18,-4.73064289550072e+18,1.03693911483593e+18,2.52521293374276e+18,40226414592.0,57952174080.0,5.49764062230718e+23,1.17096655238161e+27,0.866757333278656,8819374555136.0
30000086,0.0,D1,16788440064.0,6.61323989608208e+23,-5.01081451085792e+18,7.46414373001558e+17,2.5112157370642e+18,-5.01082869440385e+18,7.46414373001558e+17,2.51120155351827e+18,-5.01080032731199e+18,7.46414373001558e+17,2.51122992061013e+18,5926370816.0,8537824768.0,4.21888105012182e+24,7.01790823989677e+27,0.884145498275757,14183545438208.0
30000087,0.0,D1,170594451456.0,6.82846953075902e+25,-4.80189663260829e+18,6.17912734891134e+17,2.12840273609171e+18,-4.80190764625753e+18,6.17912734891134e+17,2.12839172244246e+18,-4.80188561895904e+18,6.17912734891134e+17,2.12841374974096e+18,60219936768.0,86755835904.0,7.24403962592595e+25,4.31134020446034e+28,0.902726888656616,11013648809984.0
30000088,0.0,D1,9472494592.0,2.10534005164338e+23,-4.45709741507814e+18,6.72373952858277e+17,2.30088821227951e+18,-4.45710744000051e+18,6.72373952858277e+17,2.30087818735714e+18,-4.45708739015578e+18,6.72373952858277e+17,2.30089823720188e+18,3344000000.0,4817532928.0,1.21064171268994e+25,5.38260231172708e+27,0.883824348449707,10024922382336.0
30000089,0.0,D1,156397813760.0,5.7392464781131e+25,-4.73354149348516e+18,2.23548797340681e+17,2.38419190657361e+18,-4.73355085993545e+18,2.23548797340681e+17,2.38418254012333e+18,-4.73353212703487e+18,2.23548797340681e+17,2.3842012730239e+18,55210455040.0,79538929664.0,4.95516623775427e+25,2.08873197404544e+28,0.90453565120697,9366450208768.0
30000090,0.0,D1,229933383680.0,1.24050240271768e+26,-4.911734555547e+18,3.69384743714465e+17,2.2929436102806e+18,-4.91174428054772e+18,3.69384743714465e+17,2.29293388527989e+18,-4.91172483054629e+18,3.69384743714465e+17,2.29295333528132e+18,81163427840.0,116928069632.0,2.70422765643296e+25,4.78048889730416e+28,0.90825742483139,9725000286208.0
30000091,0.0,D1,954338443264.0,2.13697000319465e+27,-4.82450363844224e+18,7.77743933857807e+17,2.05577489489051e+18,-4.82451574302798e+18,7.77743933857807e+17,2.05576279030477e+18,-4.8244915338565e+18,7.77743933857807e+17,2.05578699947625e+18,336903700480.0,485360205824.0,1.85262089578303e+26,1.17852171304064e+29,0.898166537284851,12104586231808.0
30000092,0.0,D1,92460154880.0,2.00587012753756e+25,-4.71565011539756e+18,2.70870069476238e+17,2.34845943592973e+18,-4.71566373838006e+18,2.70870069476238e+17,2.34844581294723e+18,-4.71563649241506e+18,2.70870069476238e+17,2.34847305891223e+18,32639891456.0,47022649344.0,6.18413121662477e+25,1.90688627312047e+28,0.904424667358398,13622983000064.0
30000093,0.0,D1,167300628480.0,6.56732865944815e+25,-4.57075988641717e+18,9.70899180525089e+17,2.59940893595642e+18,-4.57077080043264e+18,9.70899180525089e+17,2.59939802194096e+18,-4.57074897240171e+18,9.70899180525089e+17,2.59941984997189e+18,59070607360.0,85100052480.0,1.68505048815001e+26,5.39622409590608e+28,0.863047778606415,10914015215616.0
30000094,0.0,D1,134289285120.0,4.23132384016814e+25,-5.19113226035516e+18,-3.32697679524195e+16,2.19430689937443e+18,-5.19114244784287e+18,-3.32697679524195e+16,2.19429671188673e+18,-5.19112207286745e+18,-3.32697679524195e+16,2.19431708686214e+18,47399190528.0,68285632512.0,6.39689965211975e+25,4.66818629997503e+28,0.931050002574921,10187487313920.0
30000095,0.0,D1,219624194048.0,1.13175893863689e+26,-4.84137182805343e+18,-3.70208793776052e+16,2.29840059774103e+18,-4.84138542716626e+18,-3.70208793776052e+16,2.2983869986282e+18,-4.84135822894059e+18,-3.70208793776052e+16,2.29841419685387e+18,77529882624.0,111693398016.0,3.43290390801146e+24,3.97241749675389e+27,0.919439375400543,13599113216000.0
30000096,0.0,D1,1657045647360.0,6.44261951992481e+27,-4.85092944908399e+18,1.47288254610603e+17,2.31365169441216e+18,-4.85094116763971e+18,1.47288254610603e+17,2.31363997585644e+18,-4.85091773052827e+18,1.47288254610603e+17,2.31366341296788e+18,585039347712.0,842836803584.0,8.23941606713524e+26,1.70948911101244e+29,0.913705289363861,11718556123136.0
30000097,0.0,D1,420990156800.0,4.15850743931274e+26,-4.99433698697137e+18,6.89663300100901e+15,2.29922996704625e+18,-4.99434902651279e+18,6.89663300100901e+15,2.29921792750483e+18,-4.99432494742996e+18,6.89663300100901e+15,2.29924200658766e+18,148637253632.0,214134210560.0,1.03840079698332e+26,4.13303686869333e+28,0.921409249305725,12039540965376.0
30000098,0.0,D1,497388027904.0,5.80475907511995e+26,-4.87890504892718e+18,-1.12476220146723e+17,1.95875799740482e+18,-4.87892022120473e+18,-1.12476220146723e+17,1.95874282512727e+18,-4.87888987664963e+18,-1.12476220146723e+17,1.95877316968237e+18,175639379968.0,253034823680.0,5.64608119716883e+25,2.95379135854187e+28,0.943080186843872,15172277108736.0
30000099,0.0,D1,251221966848.0,1.48084235647615e+26,-4.99933746318064e+18,9.24718910479981e+15,2.05260217271748e+18,-4.99934581665273e+18,9.24718910479981e+15,2.05259381924539e+18,-4.99932910970855e+18,9.24718910479981e+15,2.05261052618957e+18,88701534208.0,127787835392.0,2.89561608496221e+25,1.39736630533292e+28,0.936378598213196,8353472315392.0
30000100,0.0,D1,191127896064.0,8.57120215752403e+25,-4.86569134818753e+18,-1.63220837112201e+17,2.32412155258505e+18,-4.86569964333495e+18,-1.63220837112201e+17,2.32411325743763e+18,-4.86568305304011e+18,-1.63220837112201e+17,2.32412984773246e+18,67467882496.0,97197588480.0,2.89920674369616e+25,1.8190209778669e+28,0.920964002609253,8295147372544.0
30000101,0.0,D1,37958676480.0,3.38077052695539e+24,-4.88899455253431e+18,-1.5776083532604e+17,1.97471287716318e+18,-4.88900551444389e+18,-1.5776083532604e+17,1.97470191525359e+18,-4.88898359062473e+18,-1.5776083532604e+17,1.97472383907276e+18,13398414336.0,19302422528.0,1.50732242700966e+25,1.14198603860163e+28,0.943636417388916,10961909972992.0
30000102,0.0,D1,319087149056.0,2.38897842647021e+26,-5.14504298244863e+18,-8.18788322894207e+16,2.15118406874725e+18,-5.14505147621348e+18,-8.18788322894207e+16,2.1511755749824e+18,-5.14503448868378e+18,-8.18788322894207e+16,2.1511925625121e+18,112647495680.0,162285584384.0,2.4602910761306e+23,4.01663891709111e+27,0.934808552265167,8493764968448.0
30000103,0.0,D1,119854784512.0,3.37057754793316e+25,-4.89074143395417e+18,-2.77038310399254e+17,2.39422324574985e+18,-4.89075017796608e+18,-2.77038310399254e+17,2.39421450173794e+18,-4.89073268994226e+18,-2.77038310399254e+17,2.39423198976176e+18,42314928128.0,60960989184.0,1.12603353044501e+25,5.06858855244866e+27,0.918482601642609,8744011825152.0
30000104,0.0,D1,18665193472.0,8.17445053714693e+23,-4.80170623799325e+18,-2.36286911680465e+17,2.40956721104307e+18,-4.80171576693809e+18,-2.36286911680465e+17,2.40955768209823e+18,-4.8016967090484e+18,-2.36286911680465e+17,2.40957673998792e+18,6591384576.0,9495876608.0,1.03773616079435e+26,2.6832434409634e+28,0.914955854415894,9528944885760.0
30000105,0.0,D1,19690983424.0,9.09763225583453e+23,-5.06613944223973e+18,-3.57349573815033e+17,2.54442154189879e+18,-5.06614711795141e+18,-3.57349573815033e+17,2.54441386618711e+18,-5.06613176652806e+18,-3.57349573815033e+17,2.54442921761047e+18,6953556480.0,10017639424.0,2.80206215417874e+24,4.5563269705273e+26,0.911994218826294,7675711586304.0
30000106,0.0,D1,20470104064.0,9.83181555227193e+23,-4.81679127014461e+18,1.24639145870637e+17,2.21702533330768e+18,-4.8167996304622e+18,1.24639145870637e+17,2.21701697299009e+18,-4.81678290982701e+18,1.24639145870637e+17,2.21703369362527e+18,7227141120.0,10411779072.0,8.37896241896154e+22,3.35428746804934e+27,0.919017434120178,8360317419520.0
30000107,0.0,D1,281724452864.0,1.86226983420566e+26,-4.89398807147419e+18,-2.33391692971859e+17,2.10715438311607e+18,-4.8940000561705e+18,-2.33391692971859e+17,2.10714239841975e+18,-4.89397608677787e+18,-2.33391692971859e+17,2.10716636781239e+18,99445088256.0,143265546240.0,7.11732663504063e+25,3.29350329174676e+28,0.936845362186432,11984696246272.0
30000108,0.0,D1,1020940517376.0,2.44565073497439e+27,-5.36267236795017e+18,1.06320610034193e+17,2.21479690938101e+18,-5.36268310025834e+18,1.06320610034193e+17,2.21478617707284e+18,-5.36266163564199e+18,1.06320610034193e+17,2.21480764168919e+18,360361623552.0,519154860032.0,2.46365144599977e+24,4.52762553384907e+27,0.925546824932098,10732308529152.0
30000109,0.0,D1,12651323392.0,3.75548039224616e+23,-4.84690274258124e+18,-2.97376862541521e+17,2.05714742542697e+18,-4.84691249900507e+18,-2.97376862541521e+17,2.05713766900313e+18,-4.8468929861574e+18,-2.97376862541521e+17,2.0571571818508e+18,4466739712.0,6435007488.0,3.00663971649031e+24,5.63327024700429e+27,0.939696729183197,9756424011776.0
30000110,0.0,D1,14152336670720.0,4.69948113931502e+29,-5.02357172892612e+18,-2.36041205748484e+17,2.16454565885051e+18,-5.02358474762612e+18,-2.36041205748484e+17,2.16453264015051e+18,-5.02355871022612e+18,-2.36041205748484e+17,2.16455867755051e+18,4996605673472.0,7198358896640.0,2.12082567103576e+26,6.33786822272012e+28,0.935771703720093,13018700185600.0
30000111,0.0,D1,882186649600.0,1.82605780567781e+27,-4.87419645240287e+18,-3.02342452719218e+17,2.35330739103354e+18,-4.87421248188177e+18,-3.02342452719218e+17,2.35329136155464e+18,-4.87418042292396e+18,-3.02342452719218e+17,2.35332342051245e+18,311455154176.0,448697761792.0,1.57663214793351e+26,5.27880009212629e+28,0.921017348766327,16029478551552.0
30000112,0.0,D1,391012220928.0,3.5873541842142e+26,-5.08073920349655e+18,-7.68657101651021e+16,2.13864494964895e+18,-5.08074829052695e+18,-7.68657101651021e+16,2.13863586261855e+18,-5.08073011646615e+18,-7.68657101651021e+16,2.13865403667935e+18,138052911104.0,198885883904.0,1.19613265672306e+25,2.89040232488733e+27,0.934879541397095,9087030919168.0
30000113,0.0,D1,90668285952.0,1.92887618478551e+25,-5.27167092011763e+18,9.77484143168716e+16,2.2265780766805e+18,-5.2716791069381e+18,9.77484143168716e+16,2.22656988986003e+18,-5.27166273329715e+18,9.77484143168716e+16,2.22658626350098e+18,32010592256.0,46116052992.0,3.68955518769123e+24,1.06708127816029e+27,0.925364553928375,8186820558848.0
30000114,0.0,D1,8792591302656.0,1.81395843571444e+29,-4.91148715368151e+18,-1.5333413784824e+18,1.54815340089275e+18,-4.91149580707098e+18,-1.5333413784824e+18,1.54814474750329e+18,-4.91147850029205e+18,-1.5333413784824e+18,1.54816205428222e+18,3103952732160.0,4471708975104.0,2.23956145968013e+26,8.84011232889145e+28,0.921048283576965,8653389692928.0
30000115,0.0,D1,126935982080.0,3.78062053740701e+25,-5.26698615275116e+18,-1.12960747011388e+18,1.03023445322988e+18,-5.26700140253995e+18,-1.12960747011388e+18,1.03021920344109e+18,-5.26697090296237e+18,-1.12960747011388e+18,1.03024970301867e+18,44812988416.0,64559820800.0,2.63322715306418e+26,6.12472468375245e+28,0.950574815273285,15249788895232.0
30000116,0.0,D1,126462787584.0,3.75248579393009e+25,-5.6308714990798e+18,-1.43465968581295e+18,1.44615417737049e+18,-5.63088061891195e+18,-1.43465968581295e+18,1.44614505753834e+18,-5.63086237924765e+18,-1.43465968581295e+18,1.44616329720264e+18,44647550976.0,64321482752.0,7.03746961349315e+23,1.13670770200977e+27,0.929203033447266,9119832473600.0
30000117,0.0,D1,257716895744.0,1.55840159970035e+26,-5.51655388164743e+18,-1.27593494815586e+18,1.64864209819459e+18,-5.51656542344212e+18,-1.27593494815586e+18,1.6486305563999e+18,-5.51654233985274e+18,-1.27593494815586e+18,1.64865363998928e+18,90981785600.0,131072892928.0,8.94037223498516e+25,7.22652786983302e+28,0.935963153839111,11541794521088.0
30000118,0.0,D1,37773967360.0,3.34794829287112e+24,-5.25324456385747e+18,-1.23238663870755e+18,1.20536933145993e+18,-5.25325935933111e+18,-1.23238663870755e+18,1.20535453598629e+18,-5.25322976838383e+18,-1.23238663870755e+18,1.20538412693357e+18,13335875584.0,19212324864.0,7.72614435995515e+24,2.07712321663892e+28,0.946441054344177,14795473420288.0
30000119,0.0,D1,1230127235072.0,3.55053367138634e+27,-5.3852515024891e+18,-1.77489548880765e+18,1.44651797760024e+18,-5.38526689950634e+18,-1.77489548880765e+18,1.446502580583e+18,-5.38523610547186e+18,-1.77489548880765e+18,1.44653337461748e+18,434225709056.0,625567137792.0,5.47784845918984e+26,2.56669061935237e+29,0.912013471126556,15397017354240.0
30000120,0.0,D1,1557221081088.0,5.68976273664723e+27,-5.79012431331115e+18,-1.31765386525686e+18,1.42307370916565e+18,-5.79013825831256e+18,-1.31765386525686e+18,1.42305976416425e+18,-5.79011036830975e+18,-1.31765386525686e+18,1.42308765416706e+18,549657542656.0,791864016896.0,4.13420905367161e+24,5.27247684340572e+28,0.931974411010742,13945001738240.0
30000121,0.0,D1,55457636352.0,7.21632881168628e+24,-5.39813847981219e+18,-1.72922940153549e+18,1.46197012638094e+18,-5.39814815258951e+18,-1.72922940153549e+18,1.46196045360361e+18,-5.39812880703486e+18,-1.72922940153549e+18,1.46197979915826e+18,19577004032.0,28203606016.0,5.91335007686098e+25,3.65290796542187e+28,0.914488732814789,9672777007104.0
30000122,0.0,D1,9050104832.0,1.92176702579228e+23,-4.61633216759718e+18,-1.57296597385797e+18,1.56233301093508e+18,-4.61634107695773e+18,-1.57296597385797e+18,1.56232410157453e+18,-4.61632325823664e+18,-1.57296597385797e+18,1.56234192029562e+18,3194802688.0,4602591744.0,8.48741972648374e+23,2.61663356890011e+26,0.910459339618683,8909360201728.0
30000123,0.0,D1,133220491264.0,4.16423902716388e+25,-5.21699313858145e+18,-1.68185331768107e+18,1.21042636004899e+18,-5.2170004843164e+18,-1.68185331768107e+18,1.21041901431405e+18,-5.21698579284651e+18,-1.68185331768107e+18,1.21043370578394e+18,47033643008.0,67759009792.0,5.71214590522581e+25,1.60399262437675e+28,0.91859757900238,7345735204864.0
30000124,0.0,D1,157078618112.0,5.78932200957559e+25,-4.73530807476914e+18,-1.54015329112836e+18,1.38639487007637e+18,-4.73532132228309e+18,-1.54015329112836e+18,1.38638162256242e+18,-4.7352948272552e+18,-1.54015329112836e+18,1.38640811759031e+18,55453315072.0,79888801792.0,5.62016674992548e+25,2.98869720263664e+28,0.918259382247925,13247514148864.0
30000125,0.0,D1,395449040896.0,3.66922784417607e+26,-5.19969878982989e+18,-1.10585999781719e+18,1.49520817396382e+18,-5.19971330795047e+18,-1.10585999781719e+18,1.49519365584324e+18,-5.19968427170931e+18,-1.10585999781719e+18,1.49522269208441e+18,139619483648.0,201142763520.0,2.72532455199402e+26,6.6074265684021e+28,0.95234340429306,14518120873984.0
30000126,0.0,D1,51338764288.0,6.18421215171439e+24,-5.1626480773628e+18,-1.15284087973324e+18,1.22040158411106e+18,-5.16265774157457e+18,-1.15284087973324e+18,1.2203919198993e+18,-5.16263841315103e+18,-1.15284087973324e+18,1.22041124832283e+18,18119061504.0,26103220224.0,3.43486272164778e+24,3.04073650068625e+28,0.951394438743591,9664212238336.0
30000127,0.0,D1,237164265472.0,1.31975127546531e+26,-5.48173938047666e+18,-1.13621215354186e+18,1.63819773678895e+18,-5.48174840312937e+18,-1.13621215354186e+18,1.63818871413623e+18,-5.48173035782395e+18,-1.13621215354186e+18,1.63820675944166e+18,83732037632.0,120628543488.0,1.03286905654579e+25,1.15700174730721e+28,0.944287717342377,9022652547072.0
30000128,0.0,D1,10521914368.0,2.59766473585226e+23,-5.30838861100082e+18,-1.15975083826691e+18,8.96004083401557e+17,-5.30840130119364e+18,-1.15975083826691e+18,8.95991393208736e+17,-5.308375920808e+18,-1.15975083826691e+18,8.96016773594379e+17,3714248704.0,5350931456.0,2.3708869205705e+25,1.33324081862539e+28,0.945626974105835,12690192859136.0
30000129,0.0,D1,98719326208.0,2.28664064038587e+25,-5.31194962807856e+18,-1.5158088697606e+18,1.42970340688533e+18,-5.31196004562443e+18,-1.5158088697606e+18,1.42969298933945e+18,-5.31193921053268e+18,-1.5158088697606e+18,1.4297138244312e+18,34852032512.0,50209570816.0,2.30637501331278e+26,6.66917623253211e+28,0.927773296833038,10417545936896.0
